,docs,topics,target
2704,biased opinion in keeping with the far left socialist agenda the choice has never been clearer vote donald trump mike pence ,-1,trump
2705,unbelievable ppl trump did not win this debate did you not hear the ignorance flowing out of this man s mouth he has,-1,biden
2706,i do not think these people were undecided at all they had already decided that they are going to vote for joe biden all of this is full of shit what i saw was the person who asking,-1,trump
2707,only dummies would vote for joe dummy ,-1,biden
2708,biden won this debate biden discussed the issues this country faces while trump kept spewing lie after lie after,-1,trump
2709,i find it impossible to believe that they all thought biden won a debate that trump dominated another cnn trick me thinks remember what they did last time,-1,trump
2710,that this could have greater repercussions tony bobulinski stated that joe biden has colluded with foreign countries and is set to win profit from communist countries rudy giuliani even asked for the hard drive back from the merchant who had,-1,biden
2711,trump won the debate and looked the more credible leader and they know it biden looked weak and ill wake,-1,trump
2712,lol bias crowd trump clearly won the debate cheers ,-1,biden
2713,for president which caught my attention long story short i agree with many of his policies and will be voting for him in ever since cnn has tried to tell me i a racist and that trump is,-1,biden
2714,i think most of these undecided voters are actually decided vote joe ,-1,biden
2715,there is no way that all those people were ever undecided watched that debate and not one thought trump won that debate the commentator also led them with some of his short comments,-1,trump
2716,suppose to not believe the stuff about joe when he has no problem admitting it i don want to vote for trump but i an american first and i draw the line with the type of behavior our,-1,trump
2717,even funny anymore cnn how can there be undecided voters at this point and how can they possibly support and vote for biden after watching that debatedo these people have a brain are they stupid do they know how to,-1,trump
2718,he a career fucking politician lines rehearsed honey had years to do something exactly why people vote trump they are tired of that phony empathetic garbage joe is social elite he talks like,-1,biden
2719, vote trump biden is corrupt and compromised with china it all proven on hunter biden computer face,-1,trump
2720,trump won he a leader joe is an employee of china ,-1,trump
2721,vote trump ,-1,trump
2722,the rest of the world is hoping like hell that there are more americans who are educated and not racist that is honestly our hope because then biden will win and the nightmare ends ,-1,biden
2723,reporter how many of you think that donald trump won the debate tonight voters how many of you think that joe biden won the debate tonight ,-1,biden
2724,i am voting for trump now thanks to all joe s lying he s just too untrustworthy lifetime politician who hasn t fixed a thing but his family portfolio ,-1,trump
2725,lets do a youtube comment vote then if donny won the debate hit the like buttonif sleepy joe won the debate comment down below,-1,biden
2726,i am a black voter and when trump won i said let s give him a chance i did not vote for him i did not vote at all now i wish i had i gave him a chance he,-1,biden
2727,the undecided biden voters they are only undecided about when they will vote now or on election day lol,-1,unknown
2728,we ll watched the debate trump did very well and he s going to win again ,-1,biden
2729,interviews with biden supporters everyone knows that right unfortunately for loyal cnn viewers the shock of trump winning by a landslide will be because of cnn s misdirecting them ,-1,biden
2730,biden shot him down but the most important thing was the final question in regards to people who dont vote for you trump could have stole the debate but instead dodged the most important question of the night,-1,biden
2731,there is no way joe biden won the debate last night i mean of course with cnn bias they are going to say biden won,-1,biden
2732,trump won the debate pack your bags ,-1,biden
2733,trump changed my views i thought he was racist but now im voting for donald trump trump has done more for black people than aby president i ever seen tbh ,-1,biden
2734,to get rid of fossil fuels multiple times sounds like they can get on the same page trump won this debate by far ,-1,biden
2735,do we have to listen to a racist who thinks donald trumps win was due to a,-1,trump
2736,trump won and joe lost what little he had of the oil industry ,-1,biden
2737,we only have one chance to vote trump out of power wear a mask and comfortable shoes and get to the polls and vote bidin,-1,biden
2738,voters is democrats should acknowledge they ve lost this round of the supreme court fight and immediately allow the vote to appoint coney barrett to the court with as little commotion as possible the only reason the supreme,-1,biden
2739,who won the final debate the russians comrade trump protects them at every turn ,-1,trump
2740,if the russian are doing that they use cnn for biden to win so they are pro biden,-1,trump
2741,trump won and joe lost what little he had of the oil industry ,-1,biden
2742,the kind of bias of this so called media is so damn appalling this was a debate where both the candidates had their points but trump definitely won this one ,-1,trump
2743,joe will have my vote if he can still pull a toobin on cnn ,-1,biden
2744,i already voted and this debate was a confirmation of why my vote did not go to trump not that i had ever considered otherwise ,-1,biden
2745, truthiness wow it s amazing how desperate and left leaning cnn is trump will win by an enormous landslide everyone knows biden is a shart face biden wins we will e,-1,trump
2746,undecided voters this was an absolute set up biden couldn string two words together the president won this debate hands down no question about it ,-1,biden
2747, racist sexist worse than hitler we heard all this crap in will come watch the snot and tears from the crybabies in two weeks when trump wins again ,-1,trump
2748,biden won the final debate easily trump is a serial liar biden harris ,-1,biden
2749,trump won,-1,trump
2750,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2751,crime bill lol why any black should vote this racist man trump ,-1,trump
2752,vote for trump again maga ,-1,trump
2753,using techniques and tactics learned from roy cohn and roger stone had used while doing dirty tricks to help nixon win and now like a truculent child trump intends to use anything to destroy your country to make,-1,trump
2754,why is trump losing votes with suburban women because those women care about their families and their communities every woman that was,-1,biden
2755,trump won this one who built the cages joe typical politician being fake talking to a camera thinking were dumb to believe him because if that ,-1,biden
2756,remember guys vote for biden or you ain black ,-1,biden
2757,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2758,trump definitely won that debate biden showed how old and confused he is trump needs to win again because biden is not even a real candidate ,-1,biden
2759,according to bill o reilly trump won the debate i trust o reilly s word way over trump hating cnn ,-1,trump
2760,are just as smart as white children and last but certainly not least he knows if you don vote for him not really black,-1,biden
2761,remember when the campaign were the ones that spinned a debate now cnn does that wonder if biden wins if cnn will get back to news or if they will continue to be a complete joke ,-1,trump
2762,trump definitely won,-1,trump
2763,if biden wins americans this world is chinas they will black mail him he is a thief ,-1,trump
2764,trump won,-1,trump
2765,senile candidate to ever run for president he is clueless he runs a crime family with hunter anyone casting a vote for biden has to be a clueless ,-1,trump
2766,they were engaged in a lengthy trade war with china while biden is saying that their bad folks matter who wins the election it been pretty evident the bias and spin that the media has done during trump time as,-1,trump
2767,cnn cry us a river trump won the debate and biden just made fool of himself ,-1,trump
2768,the day after the final presidential debate the truth just hit them in the face trump won a slam dunk victory period what goes around comes around folks ,-1,biden
2769,president trump brought facts and biden brought dementia cnn president trump won and you guys ate still crying communist news channel here ,-1,biden
2770,well now joe is clearly the winner of that debate the orange one bullshits his way again biden for president vote blue ,-1,biden
2771,biden won the debate hands down ,-1,trump
2772,people in states like kentucky wyoming mississippi west virginia and idaho like their politicians to be liars trump will win there states where morals and honesty do not cut it are fodder for him ,-1,trump
2773,honestly i feel this debate show that trump could have won if he did not watch so much right wing media in he said it s the republican party not,-1,biden
2774, so it went to the bien family next lie you ll tell us is biden won the debate so i am gone ,-1,biden
2775,killed where was he did he denounce the thugs in uniform he only cares about him time to vote this racist corrupt liar and cheat out of your house ,-1,biden
2776,can do is go on about covid biden is corrupt and its time for democrats that love the party to vote red and get rid of the far left agenda and do not forget obama put kids in cages and,-1,trump
2777,cnn is fake newstapper is not voting for biden to take of his income the rest of the country does not want dollar gas and higher heat bills,-1,trump
2778, exempt from crime bill joe s legislation while poor african americans fill biden s for profit prisons who voted for these guys democrats the party of self victimization can not fix stupid but easy to,-1,biden
2779,biden got his ass handed to him at the debate i dont do politics but trump won that one by a landslide ,-1,biden
2780,trump won debate biden was very insincere and avoided the real question biden will cause harm to oil industry was a huge statement at end of debate ,-1,biden
2781,cnn cracks me up how stupid they think we are trump won and biden is dishonest ,-1,biden
2782,trump won the debate biden was just a puppet ,-1,trump
2783,pretty sure trump won this one i prolly gonna vote for him he has the best intentions and he call the others out on their bullshit statements ,-1,trump
2784,not have their fathers with them because of joe biden every african american person in this country should be voting for president donald trump because he loves all americans and has done more for african americans than any other,-1,biden
2785,i dont understand why still some african american still votes democrats they done nothing to help them grow also biden has been in government for years,-1,biden
2786,if you vote for biden you ain black ,-1,biden
2787,the debate commision poll just came out trump won to biden at no fixed biden voters to see here folks ,-1,biden
2788,trump won,-1,trump
2789,any of these things they vote on as a part of their life this proves nothing id say trump won all debates so far by alot,-1,trump
2790,when you all sooooo concern about the virus instead of the real issues trump is dealing with today a vote for joe lol lol lol yup then there s his history of what wrong joe did,-1,biden
2791,we decided to vote trump,-1,trump
2792,trump won,-1,trump
2793,is a panel of people that are undecided that means they do not know if they re going to vote for joe biden that means that black man and woman on the panel are n t black ,-1,biden
2794,go away you had years did nothing you destroyed this country for years vote in person do not vote by mail or drop off,-1,biden
2795,joe biden won,-1,biden
2796,cnn joe biden won the debate cnn things we are dumb and stupid ,-1,trump
2797,she kept it from americans hey nancy guess what you just helped president donald j trump win a second term thanks ,-1,biden
2798,not think there was a winner in the debate in the first one trump lost but biden did not win either trump ran a rl good campaign in but in he has lost the game already,-1,biden
2799,i know personally and now we can add clinically diagnosed senility to joe s many benefits but go ahead vote for him please cut and paste this and share it with your email list god bless ,-1,biden
2800,trump won the debate against the moderator very simple,-1,trump
2801,biden must respond directly about hunter s computer otherwise i will vote for trump instead,-1,unknown
2802,i know personally and now we can add clinically diagnosed senility to joe s many benefits but go ahead vote for him please cut and paste this and share it with your email list god bless ,-1,biden
2803,if you watched the debate trump won,-1,trump
2804,i know personally and now we can add clinically diagnosed senility to joe s many benefits but go ahead vote for him please cut and paste this and share it with your email list god bless ,-1,biden
2805,biden must respond directly about hunter s computer otherwise i will vote for trump instead,-1,unknown
2806,biden must respond directly about hunter s computer otherwise i will vote for trump instead,-1,unknown
2807,no china joe hidden trump vote red and in person,-1,trump
2808,biden must respond directly about hunter s computer otherwise i will vote for trump instead,-1,unknown
2809,trump is a pathological liar the orange moron has no plans whining blaming others etc vote blue ,-1,biden
2810,i know personally and now we can add clinically diagnosed senility to joe s many benefits but go ahead vote for him please cut and paste this and share it with your email list god bless ,-1,biden
2811,breaking news biden voting for trump trump ,-1,trump
2812,looks like they are recycling the map look at trumps channel verses biden channel red tsunami we voted october ,-1,trump
2813,trump might say he not racist but biden is worse he picked a half black lady as vp for votes and she is indian not black,-1,biden
2814, btw obama made the cages obama put people in them message me and apologize when trump wins again ,-1,biden
2815,well viewers believe joe biden won and that s all the counts go back to your bunker ,-1,biden
2816,haha undecided voters what a joke people decided that biden won the debate for trump lolololo so bias it makes me sick to the bone ,-1,biden
2817,the president won this debate biden will go back into hiding now ,-1,trump
2818,dementia joe is a known and confirmed liar vote trump and save america from the democrats and socialism ,-1,trump
2819,i did not watch the debate because i can stand trump his face and awful illiterate mumble is unwatchable i know what joe stands for and i voting for biden harris ,-1,trump
2820,much people realized the orange presidency is a disaster democrats and my fellow republicans let unite and let beat this clown vote biden,-1,biden
2821,because she was young and he was to old to be president what people are considering who ever vote for a guy that is ready to become a chinese and enemies partner is betraying and weakening our best,-1,biden
2822,they seem good for at this point is making promises they do not keep so they can manipulate minorities into voting for them ,-1,biden
2823,cut off i was timimg also she s got ta be a trump cult follower i already voted for biden and this is just malarkey ,-1,trump
2824,debate because he is a liar he s not fit for office on any level too bad you voted early which is really just a bums rush to steal the election ,-1,biden
2825,these voters seem pretty liberal this is a method of swaying people to vote biden by making people think that biden won the debate which isn true cnn showing their biased always and can never be objective ,-1,biden
2826,comedy hour over here really you really think joe won this debate lol,-1,biden
2827,owntwo feet and take personal responsibility for their own lives and their owncommunities and their own futures but you won do that you will never dothat because then you will lose control over people of color they,-1,biden
2828,i ll vote joe now,-1,biden
2829,trump won,-1,trump
2830,go joe go win joe win,-1,biden
2831,please vote joe,-1,biden
2832,i am voting for joe,-1,biden
2833,sure biden won the debate,-1,biden
2834,how will you give vote trump after china overtake u s a in g d p,-1,trump
2835,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2836,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2837,after the first debate a democrat u tube site said of people polled said biden won it a republican u tube site said of people polled said trump won it i,-1,biden
2838,if you want to die from covid vote for trump,-1,trump
2839,funny joe biden won the debate but not the election ,-1,biden
2840,in a way the debate has been supervened or at least overshadowed by bobulinski trump came across with more substance and won easily in addition to the cloud ,-1,biden
2841, emails photos videotapes oh my joe has been a very bad boy if you vote for trump you ai n t stupid joe,-1,biden
2842,fact checkers from cnn are partisan hacks guess what trump won that debate hands down joe looked sleepy and weak this guy does not have the mental fitness or energy to run this country ,-1,biden
2843,vote joe,-1,biden
2844,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2845,the real truth is many long time democrats are voting for trump that why the polls got it so wrong in and biden claims trump is the,-1,biden
2846,who has won the debate biden or trump like button for biden comment for trump ,-1,trump
2847,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
2848,i can not believe a man that is a veteran would honestly admit he is voting for a criminal like joe biden he talks like a racist i am shocked after how our,-1,biden
2849,no one thought trump won the debate suck it trump maybe ivanka can play you out with a song,-1,biden
2850,trump won ,-1,trump
2851,polls showing president trump won the debate president trump will still be your president for four more years top breaking news ,-1,trump
2852,i cannot wait to see this video after the election especially if trump wins,-1,biden
2853,vote biden vote blue ,-1,biden
2854,you should be ashamed hunter biden criminal enterprises where is that story trump will win just like years ago,-1,trump
2855,congratulations to joe biden for winning the last debate,-1,biden
2856,by bl let s make no mistake about who won the debate fair square and truthful president trump,-1,trump
2857,everybody has to convince non voters to vote vote the hoax president away from the white house and save usa please business people rich,-1,biden
2858,trump won this debate handily biden wasn a force at all trump was substantive on point well tempered definitely helped himself when it mattered most ,-1,trump
2859,leaning voter on your undecided voter panel they could have at least pretended objectively trump won that debate by a narrow margin and even the polls show that but somehow every,-1,trump
2860,and down right lies than trump he s a disgrace a idiot and not fit for office vote joe binden,-1,biden
2861,everybody has to convince non voters to vote vote the hoax president away from the white house and save usa please business people rich,-1,biden
2862,trump won that debate period ,-1,trump
2863,biden win china win sick people win,-1,trump
2864,your ira do people realize that until you paid no taxes on social security but biden voted to tax social security at and then again when it was raised to ,-1,biden
2865,trump won the debate biden lied about everything and wants to ruin america people need to wake up,-1,trump
2866,vote biden vote blue ,-1,biden
2867,these people are not undecided this is a joke trump won,-1,trump
2868,so trump is lying about the virus but if you vote for biden he magically make it disappear that what he said trump is lying about trafficked children,-1,trump
2869,thanks for all those that think biden won the debatei was won over by his compassion above every thing else,-1,trump
2870,trump won ,-1,trump
2871,looks like trump loses both ways in this group none liked his last debate enough to vote for him and the pro lifer will vote biden if coney barrett gets into the supreme court a virtual certainty ,-1,biden
2872,trump won the debate,-1,trump
2873,trump won the cages were obama s,-1,trump
2874,trump did not win,-1,trump
2875,corrupt so i ll say joe is corrupt and so on he is disgusting and so is anyone who votes for him,-1,biden
2876,that charge from happening there are millions of people out there like me who are uninsured i regretted voting for obama as soon as the aca charges and cost increases became known ,-1,biden
2877,trump won,-1,trump
2878,damn not one person thought trump won the debate two thought it was equal and the rest thought biden won trump is going lose,-1,biden
2879,who won the debate abraham lincoln according to joe,-1,biden
2880,drive to be returned it is not a russian interference scam some of the early voters will now vote on election day to negate their biden early vote democrats are crossing over and voting for trump again,-1,biden
2881,biden won the debate trump and his inability to answer questions much less solutions that s not to mention useing lies and deceptive practices that s what did trump in biden harris blm,-1,biden
2882,trump won this debate without question the only truth trump had according to these clowns was something they had to,-1,trump
2883,trump win this round ,-1,trump
2884,vote biden vote blue ,-1,biden
2885,screw the polls just vote i don care if you want trump or biden just vote,-1,trump
2886,was the most honest person i think i could tell you who everyone of these guys were going to vote for regardless of their stance of they do not know who they are going to vote for ,-1,biden
2887,last few years from following trumps presidency is that less than half of the americans are racist you did vote in a guy who has had multiple affairs tax fraud liar scammer and i could go on,-1,biden
2888,biden won the debate trump and his inability to answer questions much less solutions that s not to mention useing lies and deceptive practices that s what did trump in biden harris blm,-1,biden
2889,you guys rapists murderers and low iq i do not understand how anyone who is latino can vote for trump regardless of where you come from vote blue ,-1,biden
2890,undecided voter s just vote for trump you goofs how can you be undecided in this year ,-1,trump
2891,voter fraud and election hacking if he had made announcements on comprehensive and promising policies then yes he d win the debate easily i am not denying that he d never win a debate with biden but trump had,-1,biden
2892,trashy trump is worse than creepy sleepy joe sucks that we have to vote based on who is worse but that s where we are now ,-1,trump
2893, y all have no leg to stand in to shrug off conspiracy accusations none oh and if biden wins this election y all better not be like watch them lose their minds look at them ,-1,trump
2894,cannot stand your idiot president but got to admit it trump won the debate,-1,trump
2895, what debate u just watched guys where did cnn got this guys from all this who will vote for biden after this what a bullshit you are so desperate,-1,trump
2896,obama is a good president biden was on his side yeah i think biden wins due to experience ,-1,biden
2897,to cnn biden won even if he peed during the debate ,-1,trump
2898, oklahoma la millions of jobs in all the above states your telling everyone that they will vote against their job i don think so ,-1,biden
2899,been living off his offices for decades too much proof in the laptop emails and pics for me to vote for joe ,-1,biden
2900,fix it its okay though because as democrats always say blacks are too stupid to get an id to vote so they never even noticed he called trump on keeping kids in cages and went on to stuff,-1,biden
2901,we re in trouble trump stacked the courts like bush did against gore so he ll win with the supreme court ,-1,biden
2902,haters gone hate and americans gone vote trump who cares about beijing barry bigger mike who cares about b who got smoked,-1,trump
2903,biden won the debate trump and his inability to answer questions much less solutions that s not to mention useing lies and deceptive practices that s what did trump in biden harris blm,-1,biden
2904,trump won debate last night good job,-1,trump
2905,trump won the debate,-1,trump
2906,trump supporters think trump won the debate just because he did not take a crap on the dining table ,-1,biden
2907,hahaha sure we must have watched different debates trump clearly won this round your staged video won t fool american voters ,-1,biden
2908,i am a black man i approve of trump s presidency and i already voted for president trump staturday i am proud to be an american get out and,-1,trump
2909,joe lost pennsylvania and ohio for sure now it is my humble opinion that trump will win the popular vote this election if i am wrong come back and make fun of me after the election ,-1,trump
2910,biden won the debate trump s mouth would not shut up just like in the st debate no class trump is a loser ,-1,biden
2911,president obama is giving a speach because he is trying to grab all the people attention to not vote for trump they are reaching so hard especially the fact that they consistantly use peopoles emotions against,-1,biden
2912,i think trump won this debate,-1,biden
2913,youtube several places where he says he will end fraking he later learned the it would hurt him in votes so he shied away from it the cia and fbi said the emails and laptop are not at,-1,biden
2914,tonight donald trump won the election by knockout,-1,trump
2915,vote for you president donald trump vote for your ,-1,trump
2916,biden won the debate trump and his inability to answer questions much less solutions that s not to mention useing lies and deceptive practices that s what did trump in biden harris blm,-1,biden
2917,of course all the cnn people think joe won hahahah man at lesst try,-1,biden
2918,administration bidens plan is to reopen safely trump says open now the virus is no big deal vote biden,-1,biden
2919, inflated death rate makes it look worse than it really is awaken my child i voted for trump he in complete control dems looting rioting burning their own cities damn,-1,trump
2920,seriously if you re still undecided after last night s debate and with days left you re really just an embarrassed trump supporter and you re just going to end up voting for him again,-1,trump
2921,marginal tax rate in more than years r r xb helped win u s bid for the summer olympics in los angeles r r xb won u s mexico canada united bid for world cup r r xb opened anwr and approved keystone xl and dakota access pipelines r r xb record number,-1,biden
2922,briefing by biden s business partner on youtube fox this is bad why have cnn not shown this to dems voting all over the country in voting in person for trump cnn should not interfere in an election the people,-1,biden
2923,biden won because he talked about facts and policy trump was showing his restrain to not interrupt and would spew,-1,trump
2924,disturbance and fragment the american social fabrics to gain future voters the dems are assuming naturalized immigrants will be voting dems and marginalize the white opposition to the corrupt deep state trump seek to inforce legal immigration with secured borders,-1,trump
2925,the fact that joe is being a men owning up to his mistakes willing to fixed them is why i am voting for him ,-1,biden
2926,if you support blm why are you voting for the guy that hungout with kkk members and pushed for segregation makes no sense but nothing does with these liberals btw it biden were talking about,-1,biden
2927,you would have it blasted and sure russia won be mentioned double standards i urge all americans vote trump to clear your country from scums and evil ,-1,trump
2928,of us color folk are brainwashed into thinking this and that but ask your self how are you gon na vote in a man that has had ties with the kkk and doesn think ppl with color are in the,-1,biden
2929,take barak obama back we all know donald trump is a joke please america do not vote for trump,-1,trump
2930,anyone that think trump won this is truly an idiot once again trump has no plan for covid healthcare and race relations,-1,biden
2931,as a black man i definitely didn think biden won this debate he kept stumbling his talking points and he denied having part in that bill ,-1,biden
2932,i know this news source has a democratic bises but fox and cnn are polar opposites when i came to the undecided voters these people are saying that biden won but on fox most said trump won ,-1,trump
2933,trump is willing to do it before the election and biden is like vote for me and we will talk after also chris needs to simmer we a know cnn is,-1,trump
2934,undecided hoping for a hail mary moment to justify why i voted for trump when my heart told me not to the one lady who is waiting to make,-1,unknown
2935,remember guys if you do not vote for me your not even black biden,-1,trump
2936,komrade donald putinovich was running in low energy and fantasies what kind of drugs is the president taking vote get the mad king out of office ,-1,biden
2937,please pray for our democracy and vote trump out oh and watch dodge ball the movie the global gym loser is trump talking ,-1,biden
2938,obama is a great man we are proud of him now vote for biden and harris ,-1,biden
2939,these people will say they will vote for biden when the cnn cameras are on but in the privacy of the polls will vote for trumpbiden did not win that debatesilent majority,-1,trump
2940,always say they the least racist in the room please everyone the choice is clear please vote for biden and vote as soon as you can ,-1,biden
2941,trump won,-1,trump
2942,era i can show you countless videos of african american latino american native american we are all saying that we are voting for trump this year just no fake news like you are over,-1,biden
2943,i thought trump won the debate and i cannot stand your idiot president,-1,trump
2944,after years voting democrat and actually seeing trump compose himself on the debate stage last night in a civil discussion i believe i ll vote for the sanctity of america so i ll be voting trump ,-1,trump
2945,this was the first ever such debate that used a mute button only one candidate had to be muted that was trump get out and vote for biden vote trump out put him on mute permanently ,-1,biden
2946,catholic bishop says use your vote to vote against abortion fracking gone means jobs are gonegetting rid of oil gas means millions,-1,biden
2947,convinced that if you claim to be for the right things in life and a christian that you can not vote democrat this election america open your eyes see and listen to what is going on mr ,-1,biden
2948,the only thing we can do is vote for trump because these lying news sources like this one cnn do nothing but lie everyone knows biden,-1,trump
2949,yeah donald trump win again on debate ,-1,biden
2950,trump won the debate and anyone that says otherwise should be in mental hospital ,-1,biden
2951, who built the cages joe president trump won hiuge ,-1,trump
2952,trump will win states god bless the usa ,-1,trump
2953,into the race by agreeing to this rd debate wtf conald did not melt down so he won the debate since the bar was so low for him btw anyone who is undecided at this point,-1,biden
2954,if it was not for trump s incompetence you could have had this discussion without wearing masks remember to vote trump out and get back control of the senate ,-1,biden
2955,c joe you so slow accept the facts man a vote for you is a vote for chyna trump from australia ,-1,trump
2956,gop have been telling us for eight years that they have a great healthcare plan no plan yet vote blue to keep coverage for preexisting conditions coverage for year olds and younger on parents insurance ,-1,biden
2957,c joe you so slow accept the facts man a vote for you is a vote for chyna if you are elected then the usa is finished trump from australia ,-1,trump
2958,want to give everyone a different perspective the undecided voter could simply be someone grasping whether they want to vote for a terrible candidate over a horrendous one they are undecided between biden and not voting i,-1,biden
2959,wow cnn viewers decide to vote for biden after all these voters were about as undecided as nancy pelosi ,-1,trump
2960,sleepy joe has only one way to win election is clean up his boy and cleanup himself also dump all corrupt money to landfill ,-1,biden
2961, joe wants you to vote based on his character ,-1,biden
2962,bill who put hundreds of thousands of black men in jail and he says you ain black if you don vote for him i mean the guy is a serious gansta ,-1,biden
2963,single most important issue that came up in the debate everything trump said was lies folks you can not win debates by lying about the seriousness of the novel coronavirus and the deaths people know the truth,-1,trump
2964,deals with the devil himself and yet he is never charged or made to answer for anything if he wins and he will the united states is no more you ll be known around the world as,-1,biden
2965,look to me like trump won the debate ,-1,biden
2966,she does not care about the people she only cares about badly ran states if biden wins the usa is going down fast ,-1,trump
2967,every prominent democrat has said or agreed with until they realized they might be able to buy illegal immigrants votes illegal immigration used to be opposed by democrats now their willing screw unskilled laborers to get,-1,biden
2968,just minutes after the debate cnn claimed on their website that biden won bahahahaha trump mopped up the stage with sleep old joe biden calling him out as the,-1,biden
2969,just minutes after the debate cnn claimed on their website that biden won bahahahaha trump mopped up the stage with sleep old joe biden calling him out as the,-1,biden
2970,just minutes after the debate cnn claimed on their website that biden won bahahahaha trump mopped up the stage with sleep old joe biden calling him out as the,-1,biden
2971,ppl really believe joe biden won this debate this is def fake news,-1,biden
2972,the people who called the debate a draw then raises his hand and admits that he s ready to vote for biden uhhh were you really undecided then got ta love polls ,-1,biden
2973,bottom of my heart for the sake of all of our children and our children s children if he wins to push him to keep these climate policies in place if not multi million dollar companies are free,-1,biden
2974,trump want that about people to die thats is why he do not want people to wear mask he know that wearing mask will help decrease the about of death vote trump out loser please ,-1,biden
2975,president trump won the debate trump ,-1,trump
2976,taxes so they may need a higher wage or people to just leave as soon as they can vote trump democrat career politicians policies lean far left towards authoritarian gov t socialism and marxism will destroy,-1,trump
2977,the liberal dems live in a massive echo chamber they are all repeating in chorus the moderator won the debate because they obviously can not say sleepy joe biden did they wasted years lying and,-1,biden
2978,joe is a uniter has a good heart with compassion vote for joe in november vote trump out because he is a danger to america l,-1,biden
2979,the liberal dems live in a massive echo chamber they are all repeating in chorus the moderator won the debate because they obviously can not say sleepy joe biden did they wasted years lying and,-1,biden
2980,p s that one guy who said he d vote for joe if amy is confirmed is absolutely ridiculous he d rather have a far right wing permanent,-1,biden
2981,trump is letting covid kill potential voters likely to vote against him and believes when fewer americans vote republicans win elections r rdonald john trump and his enablers are conducting nationwide voter suppression by appropriating interrupting the ppe supply,-1,biden
2982,not undecideds these voters are liars yeah these people already know damn well who they re voting for but to avoid any stigma backlash they are simply employing the age old strategy technique of lies and,-1,biden
2983,trumps definitely winning after this debate did what he needed to keep composure and exhibit self control mission complete ,-1,trump
2984,for me trump by far won the debate biden was inconsistent and incoherent when pressed on important questions trump presidential demeanour came through ,-1,trump
2985,i sickened every time i hear trumps voice uttering a string of lies or self vanity we have to vote him out vote for biden he is a true leader,-1,trump
2986,trump did not say one thing about uniting america if trump wins you might as well divide america to red and blue states and every state looks after their own,-1,biden
2987,we will all be poor and depressed if biden wins think twice about voting for biden and his terrible tax ideas ,-1,biden
2988,think the lieing think mismanagement of the coronavirus think the economic crisis because of this incompetence omg vote biden,-1,biden
2989,vote trump for china,-1,trump
2990,in mind this last debate solidified that especially with what biden said about oil trumps got my vote this election cycle ,-1,biden
2991,biden won that debate trump is just a smack talker which is so annoying ,-1,trump
2992,lmfao theses undecided voters these are bias cnn aka leftist ppl already knew they voting for crime bill biden chines biden,-1,biden
2993, i hope all christians vote for president trump it is written pray for those who are in authority it,-1,trump
2994,the blue states are failing economically if you undecided at this point you a moron and you shouldn vote,-1,biden
2995,on behalf of the community lbj was a racist too and we got the civil rights act and the voting rights act out of him ,-1,trump
2996,trump objectively won this debate by every metric so the fact that cnns independent voters all said biden won the debate just further proves cnn is leftwing propaganda for stupid people lol fakenews,-1,trump
2997,hunters emails and mr bobalinski s statements are true the fact is joe is on the take from rival countries and now beholden to them i am voting trump ,-1,trump
2998,they were screened before being invilved also the masks in this segment are overkill i dont think either won this debate they both suck trump sucks more trump is a racist the federal government proved,-1,trump
2999,biden won the debate he is best for america right now i voting for a democrat this time ,-1,biden
3000,all these should matter when picking a president someone that will be reliable and honest dependable running this country vote blue,-1,biden
3001,trump won,-1,trump
3002,and just spews emotional rhetoric while lining his pockets selling out america for his financial gain c man voted for obama biden but voting for trump don want the socialism from which my family fled ,-1,trump
3003,debate they can not say biden is a dismal failure disregard the fear mongers and war mongers and vote more years of peace not war biden and obama sold out to the war lobby and special,-1,trump
3004,many many trump supporters are voting for rherd immunity covid death rate out of control rtheft billionaire pays a,-1,biden
3005, wtf that would destroy millions of jobs and degrade the foundations of the entire industrial society vote trump the far left democrats are basing this on the green new deal and bs climate change,-1,trump
3006,biden won across the board vote blue,-1,biden
3007,those people undecided voting for trump,-1,biden
3008,this faker the black community had no problems before trump thats why they didnt get a thing for their vote since mlk never forget the democeat party fought against getting rid of sl avery they fought to keep it,-1,biden
3009,thanks to this cnn lady and other types like her i not voting for biden trump in without a doubt ,-1,trump
3010,tonight donald trump won the election by knockout biden i am going to ban i did not say i did,-1,trump
3011,tonight donald trump won the election by knockout biden i am going to ban i did not say i did,-1,trump
3012,yes joe won this debate hands down,-1,biden
3013,tonight donald trump won the election by knockout biden i am going to ban i did not say i did,-1,trump
3014,tonight donald trump won the election by knockout biden i am going to ban i did not say i did,-1,trump
3015,not want to panic the country but what about scaring the people saying the caravan is coming if you vote for him this will be venezuela that is not trying to scare the country a business man who,-1,biden
